dbn,locationname,NA,rr_p,p_q1a_1,p_q1a_2,p_q1a_3,p_q1a_4,p_q1b_1,p_q1b_2,p_q1b_3,p_q1b_4,p_q1c_1,p_q1c_2,p_q1c_3,p_q1c_4,p_q1d_1,p_q1d_2,p_q1d_3,p_q1d_4,p_q1e_1,p_q1e_2,p_q1e_3,p_q1e_4,p_q1f_1,p_q1f_2,p_q1f_3,p_q1f_4,p_q1g_1,p_q1g_2,p_q1g_3,p_q1g_4,p_q1h_1,p_q1h_2,p_q1h_3,p_q1h_4,p_q1i_1,p_q1i_2,p_q1i_3,p_q1i_4,p_q1j_1,p_q1j_2,p_q1j_3,p_q1j_4,p_q1k_1,p_q1k_2,p_q1k_3,p_q1k_4,p_q1l_1,p_q1l_2,p_q1l_3,p_q1l_4,p_q1m_1,p_q1m_2,p_q1m_3,p_q1m_4,p_q1n_1,p_q1n_2,p_q1n_3,p_q1n_4,p_q1o_1,p_q1o_2,p_q1o_3,p_q1o_4,p_q1p_1,p_q1p_2,p_q1p_3,p_q1p_4,p_q1q_1,p_q1q_2,p_q1q_3,p_q1q_4,p_q1r_1,p_q1r_2,p_q1r_3,p_q1r_4,p_q2a_1,p_q2a_2,p_q2a_3,p_q2a_4,p_q2a_5,p_q2b_1,p_q2b_2,p_q2b_3,p_q2b_4,p_q2b_5,p_q2c_1,p_q2c_2,p_q2c_3,p_q2c_4,p_q2c_5,p_q2d_1,p_q2d_2,p_q2d_3,p_q2d_4,p_q2d_5,p_q2e_1,p_q2e_2,p_q2e_3,p_q2e_4,p_q2e_5,p_q2f_1,p_q2f_2,p_q2f_3,p_q2f_4,p_q2f_5,p_q2g_1,p_q2g_2,p_q2g_3,p_q2g_4,p_q2g_5,p_q2h_1,p_q2h_2,p_q2h_3,p_q2h_4,p_q2h_5,p_q2i_1,p_q2i_2,p_q2i_3,p_q2i_4,p_q2i_5,p_q2j_1,p_q2j_2,p_q2j_3,p_q2j_4,p_q2j_5,p_q3a_1,p_q3a_2,p_q3a_3,p_q3a_4,p_q3b_1,p_q3b_2,p_q3b_3,p_q3b_4,p_q4a_1,p_q4a_2,p_q4a_3,p_q4a_4,p_q4b_1,p_q4b_2,p_q4b_3,p_q4b_4,p_q4c_1,p_q4c_2,p_q4c_3,p_q4c_4,p_q4d_1,p_q4d_2,p_q4d_3,p_q4d_4,p_q5a_1,p_q5a_2,p_q5a_3,p_q5a_4,p_q5b_1,p_q5b_2,p_q5b_3,p_q5b_4,p_q5c_1,p_q5c_2,p_q5c_3,p_q5c_4,p_q7a_1,p_q7b_1,p_q7c_1,p_q7d_1,p_q7e_1,p_q7f_1,p_q7g_1,p_q7h_1,p_q7i_1,p_q7j_1,p_q8_1,p_q8_2,p_q8_3,p_q8_4,p_q8_5,p_q8_6,p_q8_7,p_q8_8,p_q8_9,p_q8_10,p_q9_1,p_q9_2,p_q9_3,p_q9_4,p_q10a_1,p_q10a_2,p_q10a_3,p_q10a_4,p_q10b_1,p_q10b_2,p_q10b_3,p_q10b_4,
14K923,Automotive High School Yabc,YABC,2%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15K001,P.S. 001 The Bergen,ES,38%,54%,46%,1%,0%,52%,47%,1%,0%,46%,48%,6%,1%,48%,48%,3%,0%,58%,41%,1%,0%,50%,46%,4%,0%,40%,55%,5%,0%,43%,51%,5%,0%,41%,48%,9%,2%,42%,52%,5%,1%,46%,51%,2%,0%,44%,51%,5%,1%,43%,50%,6%,1%,42%,52%,4%,2%,44%,51%,5%,1%,37%,53%,9%,1%,35%,54%,9%,2%,43%,52%,2%,2%,45%,49%,2%,1%,4%,39%,53%,2%,1%,5%,30%,44%,2%,1%,22%,39%,49%,4%,2%,6%,8%,15%,31%,24%,22%,6%,10%,27%,23%,35%,5%,9%,22%,29%,35%,7%,14%,21%,24%,34%,7%,9%,23%,24%,37%,5%,7%,22%,37%,28%,47%,48%,4%,2%,48%,49%,3%,1%,24%,41%,34%,1%,25%,28%,29%,18%,37%,35%,22%,6%,31%,38%,26%,5%,38%,58%,4%,1%,42%,53%,5%,0%,45%,51%,5%,0%,15%,28%,35%,75%,30%,21%,64%,66%,9%,22%,2%,11%,18%,8%,4%,5%,5%,29%,19%,0%,35%,59%,5%,0%,37%,61%,3%,0%,37%,57%,6%,0%
15K010,"Magnet School of Math, Science and Design Technology",ES,51%,58%,40%,2%,0%,54%,44%,2%,0%,53%,43%,3%,0%,70%,29%,1%,1%,74%,25%,1%,0%,61%,37%,2%,0%,55%,42%,3%,1%,66%,33%,1%,0%,57%,40%,3%,0%,57%,41%,2%,0%,52%,44%,4%,0%,58%,40%,1%,0%,51%,47%,2%,0%,52%,45%,3%,0%,58%,40%,2%,0%,44%,49%,6%,1%,40%,49%,9%,2%,56%,41%,3%,0%,61%,36%,2%,1%,1%,61%,34%,1%,0%,3%,59%,33%,0%,0%,9%,52%,41%,4%,1%,2%,5%,4%,22%,57%,11%,3%,6%,29%,41%,21%,3%,2%,21%,59%,15%,4%,9%,32%,35%,21%,3%,5%,31%,38%,23%,2%,2%,18%,62%,16%,72%,26%,1%,0%,69%,28%,2%,1%,8%,28%,62%,1%,10%,16%,39%,35%,62%,22%,14%,2%,42%,36%,21%,1%,59%,39%,2%,0%,58%,40%,1%,0%,67%,30%,3%,0%,12%,88%,22%,76%,20%,23%,57%,42%,33%,24%,2%,4%,6%,7%,4%,3%,1%,56%,10%,6%,37%,57%,4%,1%,44%,54%,1%,0%,40%,51%,7%,1%
15K015,P.S. 015 Patrick F. Daly,ES,87%,56%,42%,1%,1%,51%,45%,3%,1%,48%,47%,4%,1%,60%,39%,1%,0%,62%,37%,0%,0%,48%,48%,3%,1%,48%,50%,2%,1%,58%,38%,4%,0%,49%,45%,5%,2%,52%,46%,1%,1%,53%,45%,2%,1%,53%,44%,2%,1%,50%,45%,5%,0%,47%,48%,5%,0%,52%,44%,4%,0%,40%,50%,7%,2%,41%,46%,11%,2%,52%,44%,2%,2%,58%,40%,1%,0%,0%,53%,42%,2%,1%,2%,44%,42%,1%,0%,12%,49%,44%,4%,1%,3%,8%,15%,27%,40%,11%,7%,13%,28%,32%,20%,6%,9%,29%,40%,16%,6%,17%,28%,27%,21%,5%,12%,27%,32%,23%,4%,7%,22%,53%,14%,63%,35%,1%,1%,61%,37%,2%,1%,21%,33%,42%,4%,19%,18%,30%,32%,49%,31%,16%,4%,44%,38%,15%,4%,56%,42%,2%,0%,60%,36%,3%,1%,65%,31%,3%,1%,9%,49%,42%,75%,23%,23%,49%,73%,11%,35%,3%,5%,21%,14%,13%,3%,3%,20%,17%,2%,53%,47%,0%,0%,60%,40%,0%,0%,57%,42%,1%,0%
15K024,P.S. 024,ES,66%,61%,37%,2%,0%,56%,41%,2%,0%,52%,42%,5%,1%,60%,39%,1%,0%,67%,33%,0%,0%,55%,43%,2%,0%,46%,51%,3%,0%,50%,48%,2%,0%,46%,47%,6%,0%,49%,48%,3%,0%,52%,46%,1%,0%,51%,45%,3%,0%,49%,47%,4%,0%,50%,45%,4%,1%,52%,44%,4%,1%,44%,49%,6%,1%,40%,52%,7%,1%,55%,45%,0%,1%,54%,41%,2%,1%,2%,46%,45%,3%,1%,5%,41%,41%,1%,1%,16%,42%,45%,5%,0%,7%,9%,16%,25%,28%,22%,5%,9%,26%,26%,34%,4%,7%,24%,34%,30%,6%,10%,22%,27%,35%,7%,8%,23%,27%,36%,4%,4%,21%,43%,28%,60%,34%,4%,1%,60%,36%,3%,1%,23%,38%,38%,1%,16%,19%,36%,29%,40%,29%,26%,5%,33%,35%,25%,7%,48%,50%,2%,0%,51%,47%,2%,0%,50%,48%,1%,0%,5%,35%,38%,74%,26%,22%,57%,71%,10%,26%,5%,9%,17%,12%,5%,4%,5%,20%,23%,0%,40%,55%,2%,2%,41%,55%,5%,0%,39%,57%,4%,0%
15K029,P.S. 029 John M. Harrigan,ES,73%,63%,36%,1%,0%,65%,33%,2%,0%,72%,26%,1%,1%,76%,23%,1%,0%,87%,13%,0%,0%,66%,31%,2%,0%,61%,37%,2%,1%,79%,20%,1%,0%,67%,29%,3%,0%,59%,36%,4%,1%,55%,42%,2%,1%,64%,33%,2%,1%,60%,37%,3%,1%,62%,33%,4%,1%,68%,30%,2%,0%,51%,39%,6%,4%,49%,39%,8%,4%,61%,36%,3%,0%,62%,35%,1%,0%,1%,68%,27%,2%,0%,2%,41%,23%,2%,1%,33%,61%,30%,3%,1%,5%,4%,2%,17%,61%,16%,3%,4%,27%,45%,22%,2%,0%,14%,70%,14%,3%,7%,27%,39%,24%,2%,2%,21%,48%,27%,1%,0%,14%,70%,14%,80%,18%,1%,0%,73%,25%,2%,0%,8%,32%,59%,1%,10%,17%,46%,27%,80%,16%,3%,0%,43%,37%,20%,1%,65%,32%,2%,1%,63%,33%,3%,1%,77%,21%,2%,0%,7%,94%,19%,67%,17%,19%,56%,26%,32%,12%,1%,2%,8%,11%,10%,11%,1%,41%,3%,13%,48%,33%,13%,6%,51%,39%,4%,6%,44%,40%,10%,6%
15K032,P.S. 032 Samuels Mills Sprole,ES,74%,65%,34%,1%,0%,63%,35%,1%,0%,61%,37%,1%,0%,70%,29%,1%,0%,75%,24%,2%,0%,57%,38%,4%,0%,58%,39%,3%,0%,72%,26%,2%,0%,55%,42%,3%,0%,61%,37%,2%,0%,60%,36%,4%,0%,62%,35%,2%,0%,58%,39%,3%,0%,57%,41%,1%,0%,61%,38%,1%,0%,51%,44%,4%,0%,52%,41%,5%,1%,59%,38%,3%,0%,57%,41%,1%,0%,0%,61%,35%,1%,0%,3%,61%,28%,2%,0%,8%,58%,35%,5%,0%,2%,6%,8%,22%,56%,8%,4%,6%,26%,43%,21%,4%,6%,20%,50%,21%,3%,9%,24%,41%,22%,3%,6%,22%,46%,23%,3%,3%,18%,60%,17%,66%,33%,0%,1%,70%,29%,0%,1%,24%,29%,45%,2%,16%,35%,28%,21%,55%,35%,10%,1%,36%,44%,19%,0%,58%,39%,2%,1%,64%,36%,0%,0%,69%,29%,1%,1%,13%,67%,40%,62%,22%,27%,47%,56%,21%,23%,3%,3%,28%,23%,8%,6%,3%,13%,9%,5%,62%,33%,3%,2%,63%,33%,3%,2%,61%,34%,3%,2%
15K038,P.S. 038 The Pacific,ES,68%,67%,31%,2%,1%,64%,33%,3%,1%,61%,35%,3%,1%,64%,31%,3%,2%,67%,30%,2%,1%,57%,37%,5%,1%,56%,37%,6%,1%,68%,30%,2%,0%,60%,36%,3%,0%,61%,35%,2%,1%,63%,35%,2%,0%,66%,33%,1%,0%,65%,33%,2%,0%,65%,33%,2%,0%,64%,34%,2%,1%,59%,35%,4%,1%,59%,32%,7%,2%,65%,32%,3%,0%,55%,38%,4%,1%,2%,59%,38%,1%,1%,2%,52%,34%,1%,0%,14%,53%,36%,4%,2%,4%,5%,9%,28%,52%,6%,6%,12%,24%,46%,12%,6%,5%,26%,51%,13%,7%,11%,24%,47%,11%,5%,8%,25%,49%,13%,3%,4%,21%,59%,14%,51%,40%,7%,2%,55%,38%,6%,1%,31%,26%,42%,2%,28%,21%,36%,15%,44%,31%,22%,3%,41%,27%,30%,2%,56%,37%,6%,1%,60%,37%,2%,1%,65%,31%,3%,1%,7%,49%,20%,35%,9%,9%,26%,34%,32%,18%,9%,8%,12%,4%,6%,6%,4%,9%,15%,28%,57%,40%,2%,2%,57%,38%,3%,2%,60%,35%,3%,2%
15K039,P.S. 039 Henry Bristow,ES,65%,67%,30%,2%,0%,61%,38%,1%,0%,59%,37%,4%,0%,71%,26%,2%,0%,81%,18%,1%,1%,62%,35%,3%,0%,55%,40%,5%,0%,70%,28%,2%,0%,44%,48%,8%,0%,54%,41%,5%,0%,49%,41%,8%,1%,60%,35%,3%,1%,48%,44%,7%,1%,53%,43%,4%,1%,60%,33%,6%,2%,45%,44%,8%,3%,45%,41%,12%,2%,60%,38%,2%,0%,67%,30%,1%,0%,1%,64%,33%,1%,0%,1%,37%,27%,1%,1%,35%,54%,34%,6%,1%,6%,3%,3%,18%,62%,14%,2%,3%,24%,50%,23%,3%,2%,16%,65%,15%,3%,6%,29%,39%,23%,3%,3%,22%,46%,26%,2%,1%,14%,69%,15%,65%,33%,1%,0%,63%,34%,3%,0%,9%,35%,56%,1%,12%,20%,46%,23%,64%,25%,9%,3%,34%,44%,21%,1%,61%,36%,3%,1%,59%,35%,7%,0%,69%,27%,5%,0%,9%,91%,22%,66%,23%,21%,55%,34%,35%,19%,3%,3%,12%,16%,9%,8%,1%,24%,7%,17%,21%,66%,10%,3%,25%,61%,14%,0%,21%,62%,17%,0%
15K051,M.S. 51 William Alexander,MS,53%,37%,55%,7%,1%,23%,56%,19%,2%,31%,59%,9%,1%,42%,52%,6%,1%,54%,44%,2%,1%,35%,56%,9%,1%,27%,62%,9%,2%,41%,54%,3%,1%,39%,54%,6%,1%,50%,46%,4%,0%,40%,52%,7%,1%,38%,56%,5%,1%,46%,46%,6%,1%,34%,56%,10%,1%,47%,48%,4%,1%,39%,51%,8%,2%,28%,55%,14%,3%,37%,59%,4%,1%,48%,50%,1%,0%,1%,41%,50%,5%,0%,5%,30%,36%,2%,0%,32%,31%,51%,9%,2%,8%,2%,6%,32%,44%,17%,2%,8%,31%,35%,24%,0%,3%,30%,44%,22%,2%,11%,35%,28%,24%,1%,7%,32%,32%,27%,1%,4%,30%,36%,29%,53%,43%,4%,0%,52%,44%,4%,0%,5%,21%,66%,9%,3%,11%,49%,37%,40%,32%,24%,5%,20%,28%,43%,8%,35%,60%,4%,1%,43%,51%,6%,1%,45%,50%,5%,1%,23%,90%,33%,59%,15%,11%,47%,44%,42%,20%,2%,9%,11%,7%,2%,4%,8%,42%,12%,3%,47%,47%,3%,3%,50%,41%,6%,3%,35%,55%,6%,3%
15K058,P.S. 058 The Carroll,ES,58%,49%,48%,3%,0%,44%,51%,4%,1%,55%,41%,4%,0%,57%,37%,6%,0%,74%,25%,0%,0%,48%,44%,7%,1%,38%,53%,7%,2%,72%,26%,1%,0%,60%,35%,3%,1%,56%,39%,4%,1%,43%,51%,5%,1%,47%,47%,4%,1%,51%,40%,8%,1%,45%,48%,6%,1%,55%,41%,3%,1%,40%,49%,8%,3%,32%,51%,14%,4%,33%,55%,8%,4%,50%,45%,2%,0%,2%,53%,42%,2%,1%,2%,27%,30%,1%,0%,41%,38%,47%,7%,1%,7%,3%,4%,23%,51%,18%,2%,6%,26%,41%,24%,3%,1%,16%,63%,17%,3%,14%,28%,27%,29%,3%,5%,24%,34%,33%,2%,1%,15%,63%,20%,68%,29%,3%,0%,63%,32%,3%,2%,5%,33%,62%,0%,9%,10%,38%,43%,65%,27%,7%,1%,34%,42%,23%,1%,49%,45%,4%,1%,52%,43%,4%,1%,69%,27%,4%,1%,12%,96%,13%,67%,15%,18%,54%,28%,27%,19%,2%,2%,11%,6%,4%,7%,2%,50%,2%,14%,37%,51%,5%,7%,42%,49%,5%,4%,36%,47%,13%,4%
15K088,J.H.S. 088 Peter Rouget,MS,41%,48%,46%,5%,1%,39%,50%,10%,1%,35%,55%,8%,1%,48%,51%,0%,0%,46%,50%,3%,1%,40%,54%,5%,0%,33%,61%,6%,1%,39%,58%,3%,1%,39%,54%,6%,1%,43%,54%,3%,0%,42%,55%,3%,0%,39%,57%,3%,0%,43%,52%,5%,0%,39%,56%,5%,0%,42%,53%,4%,1%,38%,54%,7%,1%,34%,55%,9%,1%,40%,55%,4%,1%,42%,53%,2%,0%,2%,39%,51%,3%,0%,7%,29%,50%,2%,0%,19%,37%,52%,5%,1%,6%,9%,19%,29%,28%,15%,7%,22%,28%,16%,28%,6%,16%,26%,20%,32%,9%,21%,26%,17%,27%,7%,18%,24%,21%,29%,5%,10%,27%,30%,27%,42%,54%,3%,1%,43%,55%,2%,0%,14%,30%,51%,5%,11%,15%,32%,42%,27%,23%,34%,16%,24%,31%,35%,9%,41%,57%,2%,1%,40%,57%,3%,1%,41%,57%,3%,0%,14%,56%,44%,52%,16%,14%,53%,72%,12%,30%,3%,10%,15%,11%,8%,5%,5%,16%,25%,1%,38%,58%,4%,0%,36%,61%,3%,0%,26%,69%,3%,2%
15K094,P.S. 094 The Henry Longfellow,ES,76%,45%,53%,2%,1%,41%,55%,4%,1%,34%,57%,7%,2%,35%,60%,4%,1%,43%,54%,2%,1%,37%,59%,4%,1%,32%,61%,6%,1%,35%,59%,6%,1%,34%,58%,7%,1%,36%,58%,5%,1%,40%,55%,4%,1%,36%,57%,5%,1%,33%,58%,8%,1%,34%,60%,6%,1%,39%,55%,5%,1%,34%,58%,7%,1%,35%,56%,8%,1%,38%,59%,2%,1%,39%,56%,2%,1%,3%,28%,60%,6%,1%,5%,22%,57%,3%,1%,18%,31%,54%,6%,3%,6%,7%,18%,32%,23%,19%,5%,13%,33%,26%,23%,5%,11%,32%,28%,24%,6%,12%,32%,27%,24%,5%,7%,31%,33%,24%,3%,6%,31%,40%,20%,24%,65%,8%,2%,30%,65%,4%,1%,16%,35%,46%,3%,13%,21%,40%,25%,23%,26%,40%,12%,17%,33%,38%,12%,24%,68%,7%,1%,25%,68%,7%,0%,29%,66%,4%,1%,8%,14%,21%,67%,30%,17%,49%,68%,13%,16%,9%,25%,14%,9%,2%,6%,3%,19%,13%,1%,27%,60%,7%,5%,23%,75%,2%,0%,23%,62%,13%,2%
15K107,P.S. 107 John W. Kimball,ES,87%,39%,56%,4%,0%,43%,55%,3%,0%,46%,49%,3%,1%,58%,37%,4%,1%,72%,27%,0%,0%,55%,40%,4%,0%,42%,51%,5%,2%,59%,39%,2%,0%,55%,41%,3%,0%,47%,47%,4%,1%,37%,56%,6%,0%,39%,55%,5%,0%,34%,56%,9%,1%,35%,53%,11%,0%,49%,46%,4%,1%,34%,56%,8%,2%,31%,53%,14%,2%,65%,34%,1%,0%,64%,34%,2%,0%,0%,59%,37%,2%,0%,1%,33%,31%,3%,0%,32%,41%,47%,5%,3%,4%,2%,3%,26%,58%,12%,0%,7%,29%,47%,17%,1%,1%,18%,69%,11%,1%,12%,34%,34%,20%,2%,4%,26%,43%,25%,1%,1%,14%,72%,12%,70%,28%,2%,0%,65%,31%,3%,0%,5%,22%,73%,0%,11%,23%,42%,24%,76%,17%,6%,0%,25%,43%,31%,1%,48%,47%,4%,2%,44%,49%,6%,1%,56%,38%,5%,1%,17%,96%,19%,62%,21%,18%,55%,30%,33%,18%,2%,7%,7%,2%,7%,8%,1%,58%,3%,4%,41%,45%,11%,2%,44%,54%,2%,0%,34%,57%,6%,2%
15K124,P.S. 124 Silas B. Dutcher,ES,46%,52%,46%,1%,1%,44%,53%,2%,1%,47%,48%,5%,1%,52%,46%,2%,0%,54%,44%,2%,0%,40%,56%,2%,2%,39%,55%,5%,2%,54%,44%,2%,1%,38%,53%,7%,2%,45%,51%,2%,2%,45%,51%,5%,0%,45%,52%,4%,0%,38%,59%,3%,0%,43%,56%,1%,0%,47%,51%,2%,0%,35%,55%,8%,2%,31%,58%,10%,2%,47%,48%,5%,1%,55%,43%,2%,0%,1%,47%,48%,2%,0%,2%,32%,40%,2%,0%,26%,45%,46%,5%,2%,2%,6%,11%,34%,36%,14%,4%,8%,29%,32%,27%,3%,9%,26%,41%,21%,3%,12%,24%,33%,29%,4%,8%,26%,37%,25%,3%,2%,21%,53%,20%,52%,43%,5%,1%,49%,47%,5%,0%,13%,36%,49%,2%,15%,16%,40%,29%,36%,28%,26%,10%,25%,38%,30%,7%,42%,55%,3%,0%,42%,56%,2%,0%,53%,45%,2%,1%,15%,49%,34%,74%,27%,28%,59%,54%,18%,19%,5%,9%,15%,15%,8%,5%,4%,24%,13%,0%,45%,55%,0%,0%,18%,82%,0%,0%,29%,71%,0%,0%
15K130,P.S. 130 The Parkside,ES,83%,53%,45%,2%,0%,41%,54%,5%,0%,43%,52%,4%,0%,55%,42%,2%,0%,57%,41%,1%,0%,48%,48%,4%,0%,40%,55%,4%,0%,50%,46%,4%,0%,37%,58%,5%,0%,42%,56%,3%,0%,42%,54%,5%,0%,42%,54%,4%,0%,44%,51%,5%,0%,40%,55%,5%,1%,44%,52%,4%,0%,34%,58%,8%,0%,36%,52%,12%,1%,50%,49%,1%,0%,54%,44%,1%,1%,1%,45%,46%,4%,0%,5%,31%,46%,1%,0%,21%,44%,45%,6%,1%,5%,8%,13%,29%,34%,15%,4%,8%,32%,30%,26%,4%,7%,27%,39%,23%,4%,13%,31%,28%,24%,4%,7%,28%,33%,28%,3%,4%,22%,48%,23%,60%,36%,3%,0%,57%,41%,1%,0%,14%,38%,46%,2%,14%,22%,38%,26%,49%,29%,17%,5%,28%,41%,23%,7%,45%,52%,3%,0%,41%,56%,3%,1%,51%,46%,2%,1%,13%,62%,25%,67%,19%,21%,51%,51%,19%,23%,3%,10%,15%,10%,13%,6%,3%,18%,20%,1%,36%,53%,11%,0%,33%,60%,7%,0%,30%,61%,9%,0%
15K131,P.S. 131 Brooklyn,ES,49%,52%,47%,1%,0%,45%,52%,3%,0%,38%,54%,7%,1%,47%,48%,3%,1%,47%,47%,5%,1%,41%,51%,7%,1%,37%,56%,7%,0%,41%,53%,5%,1%,37%,53%,9%,1%,42%,53%,4%,0%,45%,51%,4%,0%,45%,50%,5%,0%,41%,51%,8%,0%,42%,53%,4%,1%,46%,49%,5%,0%,37%,55%,8%,1%,35%,55%,9%,2%,49%,47%,3%,1%,49%,49%,0%,0%,1%,37%,48%,6%,0%,8%,29%,44%,3%,1%,23%,44%,45%,4%,1%,6%,7%,13%,33%,28%,19%,3%,9%,36%,25%,27%,3%,6%,35%,29%,27%,3%,9%,34%,26%,28%,3%,7%,31%,30%,29%,2%,3%,27%,43%,24%,47%,50%,2%,1%,48%,50%,2%,0%,14%,42%,41%,2%,11%,26%,38%,25%,17%,38%,36%,10%,18%,34%,38%,10%,33%,63%,2%,1%,40%,57%,3%,0%,45%,53%,2%,0%,11%,29%,30%,72%,25%,16%,61%,55%,12%,14%,4%,17%,18%,13%,7%,3%,6%,15%,18%,0%,39%,55%,6%,0%,42%,55%,3%,0%,40%,53%,7%,0%
15K136,I.S. 136 Charles O. Dewey,MS,28%,53%,46%,1%,1%,42%,50%,6%,2%,46%,48%,5%,1%,49%,47%,5%,0%,49%,47%,4%,0%,43%,49%,8%,0%,39%,53%,7%,1%,48%,49%,3%,1%,41%,51%,7%,1%,48%,49%,3%,0%,42%,52%,5%,1%,45%,48%,6%,1%,47%,50%,2%,1%,41%,55%,4%,1%,49%,46%,4%,1%,38%,55%,7%,0%,41%,46%,10%,3%,42%,56%,2%,0%,46%,44%,3%,2%,5%,35%,48%,8%,2%,6%,37%,39%,7%,0%,17%,42%,42%,4%,4%,8%,12%,12%,28%,18%,30%,4%,18%,25%,17%,36%,5%,11%,23%,16%,45%,7%,16%,22%,17%,38%,9%,12%,21%,20%,37%,2%,9%,24%,26%,38%,40%,48%,9%,4%,48%,45%,4%,3%,12%,28%,54%,7%,7%,10%,36%,47%,14%,28%,41%,17%,19%,23%,44%,13%,41%,54%,3%,2%,50%,44%,5%,2%,41%,52%,5%,2%,11%,26%,46%,64%,22%,15%,59%,68%,13%,17%,5%,12%,5%,12%,3%,5%,5%,10%,40%,1%,23%,68%,9%,0%,24%,67%,10%,0%,22%,74%,4%,0%
15K146,P.S. 146,ES,58%,62%,35%,1%,1%,66%,32%,1%,1%,70%,29%,1%,1%,79%,18%,3%,0%,84%,15%,0%,0%,58%,35%,5%,2%,57%,36%,5%,2%,84%,14%,1%,1%,74%,24%,1%,0%,60%,36%,4%,1%,65%,30%,3%,1%,63%,33%,4%,0%,60%,36%,3%,1%,58%,37%,4%,0%,65%,31%,3%,1%,56%,38%,4%,2%,47%,40%,9%,4%,60%,37%,3%,0%,67%,31%,1%,1%,1%,71%,25%,1%,1%,2%,59%,21%,1%,0%,19%,68%,27%,3%,1%,2%,2%,2%,15%,69%,11%,1%,4%,28%,48%,20%,1%,0%,13%,69%,17%,2%,10%,33%,37%,18%,1%,2%,27%,48%,21%,1%,0%,11%,70%,18%,79%,19%,1%,0%,77%,22%,1%,1%,10%,37%,53%,0%,12%,16%,35%,38%,80%,15%,5%,0%,46%,39%,13%,2%,63%,35%,3%,0%,64%,33%,3%,0%,74%,23%,3%,0%,6%,95%,22%,75%,17%,21%,61%,38%,22%,21%,1%,1%,1%,3%,4%,10%,1%,73%,3%,3%,49%,43%,4%,3%,63%,33%,1%,3%,52%,39%,7%,1%
15K154,Magnet School for Science & Technology,ES,56%,63%,33%,3%,0%,60%,36%,3%,1%,60%,35%,4%,0%,74%,24%,1%,0%,84%,16%,0%,0%,64%,34%,2%,0%,58%,40%,3%,0%,75%,24%,1%,0%,67%,29%,5%,0%,61%,34%,5%,0%,49%,43%,7%,1%,63%,34%,3%,0%,53%,43%,4%,0%,58%,38%,4%,0%,65%,33%,2%,0%,50%,42%,7%,0%,45%,43%,10%,2%,44%,40%,11%,5%,64%,35%,0%,0%,0%,62%,35%,1%,0%,2%,35%,32%,2%,0%,31%,55%,37%,3%,0%,6%,5%,2%,25%,55%,13%,3%,7%,31%,40%,19%,3%,1%,19%,65%,12%,3%,14%,29%,33%,21%,3%,6%,26%,39%,26%,3%,0%,14%,69%,14%,73%,24%,3%,0%,68%,30%,3%,0%,8%,27%,64%,0%,14%,18%,45%,23%,73%,18%,6%,2%,39%,36%,24%,0%,57%,41%,2%,0%,53%,42%,5%,0%,69%,27%,3%,1%,15%,94%,15%,60%,21%,14%,53%,25%,36%,15%,0%,3%,14%,6%,6%,8%,1%,52%,2%,5%,42%,42%,17%,0%,42%,50%,4%,4%,25%,58%,13%,4%
